"","SCHOOL.CODE","PUBLIC..PRIVATE","Public.School.District.ID","PUBLIC.SCHOOL.DISTRICT","CITY","COUNTY","SCHOOL.NAME","ENROLLMENT","UP_TO_DATE","CONDITIONAL","PME","PBE_BETA","DTP","POLIO","MMR","HEPB","VARICELLA","REPORTED","DTP_Perc","POLIO_Perc","MMR_Perc","HEPB_Perc","UP_TO_DATE_Perc","CONDITIONAL_Perc"
"3574",112813,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","FRED T. KOREMATSU DISCOVERY ACADEMY",82,81,1,0,0,81,82,82,82,82,"Y",98.780487804878,100,100,100,98.780487804878,1.21951219512195
"3576",114454,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","CONSERVATORY OF VOCAL/INSTRUMENTAL ARTS",24,15,9,0,0,21,24,18,22,24,"Y",87.5,100,75,91.6666666666667,62.5,37.5
"3577",115204,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","COMMUNITY UNITED ELEMENTARY",98,92,6,0,0,92,94,92,98,98,"Y",93.8775510204082,95.9183673469388,93.8775510204082,100,93.8775510204082,6.12244897959184
"3578",115576,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","FUTURES ELEMENTARY",65,55,10,0,0,57,55,58,63,64,"Y",87.6923076923077,84.6153846153846,89.2307692307692,96.9230769230769,84.6153846153846,15.3846153846154
"3579",115584,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","GLOBAL FAMILY",95,94,1,0,0,95,95,94,95,95,"Y",100,100,98.9473684210526,100,98.9473684210526,1.05263157894737
"3580",115592,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","LEARNING WITHOUT LIMITS",64,60,1,2,1,60,61,60,61,61,"Y",93.75,95.3125,93.75,95.3125,93.75,1.5625
"3581",115600,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","EAST OAKLAND PRIDE ELEMENTARY",81,80,1,0,0,80,80,80,80,81,"Y",98.7654320987654,98.7654320987654,98.7654320987654,98.7654320987654,98.7654320987654,1.23456790123457
"3582",115618,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","GREENLEAF ELEMENTARY",89,33,56,0,0,40,46,36,53,50,"Y",44.9438202247191,51.685393258427,40.4494382022472,59.5505617977528,37.0786516853933,62.9213483146067
"3583",120188,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","ASPIRE ERES ACADEMY",22,22,0,0,0,22,22,22,22,22,"Y",100,100,100,100,100,0
"3586",123711,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","VINCENT ACADEMY",37,36,1,0,0,36,36,36,36,36,"Y",97.2972972972973,97.2972972972973,97.2972972972973,97.2972972972973,97.2972972972973,2.7027027027027
"3588",128413,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","ASPIRE COLLEGE ACADEMY",44,39,5,0,0,40,41,40,42,43,"Y",90.9090909090909,93.1818181818182,90.9090909090909,95.4545454545455,88.6363636363636,11.3636363636364
"3589",130633,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","LIGHTHOUSE COMMUNITY CHARTER",48,48,0,0,0,48,48,48,48,48,"Y",100,100,100,100,100,0
"3590",6001630,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","ALLENDALE ELEMENTARY",82,70,12,0,0,71,72,76,76,80,"Y",86.5853658536585,87.8048780487805,92.6829268292683,92.6829268292683,85.3658536585366,14.6341463414634
"3591",6001648,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","CHABOT ELEMENTARY",106,82,20,0,4,86,90,94,95,99,"Y",81.1320754716981,84.9056603773585,88.6792452830189,89.622641509434,77.3584905660377,18.8679245283019
"3592",6001655,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","BELLA VISTA ELEMENTARY",102,83,19,0,0,89,90,94,95,95,"Y",87.2549019607843,88.2352941176471,92.156862745098,93.1372549019608,81.3725490196078,18.6274509803922
"3593",6001663,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","BROOKFIELD ELEMENTARY",54,46,8,0,0,47,50,50,50,52,"Y",87.037037037037,92.5925925925926,92.5925925925926,92.5925925925926,85.1851851851852,14.8148148148148
"3594",6001689,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","BURCKHALTER ELEMENTARY",43,31,12,0,0,33,38,41,37,38,"Y",76.7441860465116,88.3720930232558,95.3488372093023,86.046511627907,72.093023255814,27.906976744186
"3595",6001697,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","CARL B. MUNCK ELEMENTARY",41,33,8,0,0,34,37,37,37,39,"Y",82.9268292682927,90.2439024390244,90.2439024390244,90.2439024390244,80.4878048780488,19.5121951219512
"3596",6001713,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","HOWARD ELEMENTARY",32,25,7,0,0,29,29,28,30,32,"Y",90.625,90.625,87.5,93.75,78.125,21.875
"3597",6001739,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","CLEVELAND ELEMENTARY",80,79,0,0,1,79,79,79,79,79,"Y",98.75,98.75,98.75,98.75,98.75,0
"3598",6001754,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","CROCKER HIGHLANDS ELEMENTARY",86,69,15,1,1,75,72,79,79,81,"Y",87.2093023255814,83.7209302325581,91.8604651162791,91.8604651162791,80.2325581395349,17.4418604651163
"3599",6001812,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","EMERSON ELEMENTARY",78,65,12,0,1,68,69,71,71,73,"Y",87.1794871794872,88.4615384615385,91.025641025641,91.025641025641,83.3333333333333,15.3846153846154
"3600",6001820,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","FRANKLIN ELEMENTARY",107,89,18,0,0,98,97,95,100,100,"Y",91.588785046729,90.6542056074766,88.785046728972,93.4579439252336,83.177570093458,16.8224299065421
"3601",6001838,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","FRUITVALE ELEMENTARY",65,49,16,0,0,51,53,52,55,59,"Y",78.4615384615385,81.5384615384615,80,84.6153846153846,75.3846153846154,24.6153846153846
"3602",6001846,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","GARFIELD ELEMENTARY",138,131,7,0,0,134,132,135,134,136,"Y",97.1014492753623,95.6521739130435,97.8260869565217,97.1014492753623,94.9275362318841,5.07246376811594
"3603",6001853,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","GLENVIEW ELEMENTARY",77,62,14,0,1,68,67,69,70,74,"Y",88.3116883116883,87.012987012987,89.6103896103896,90.9090909090909,80.5194805194805,18.1818181818182
"3604",6001879,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","GRASS VALLEY ELEMENTARY",41,34,5,0,2,35,36,34,37,39,"Y",85.3658536585366,87.8048780487805,82.9268292682927,90.2439024390244,82.9268292682927,12.1951219512195
"3605",6001895,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","KAISER ELEMENTARY",44,42,2,0,0,42,43,44,43,43,"Y",95.4545454545455,97.7272727272727,100,97.7272727272727,95.4545454545455,4.54545454545455
"3606",6001903,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","NEW HIGHLAND ACADEMY",65,31,34,0,0,33,34,35,37,37,"Y",50.7692307692308,52.3076923076923,53.8461538461538,56.9230769230769,47.6923076923077,52.3076923076923
"3607",6001911,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","HILLCREST ELEMENTARY",43,42,1,0,0,43,42,42,43,43,"Y",100,97.6744186046512,97.6744186046512,100,97.6744186046512,2.32558139534884
"3608",6001929,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","HORACE MANN ELEMENTARY",67,65,2,0,0,65,66,66,67,67,"Y",97.0149253731343,98.5074626865672,98.5074626865672,100,97.0149253731343,2.98507462686567
"3609",6001945,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","JOAQUIN MILLER ELEMENTARY",71,61,10,0,0,61,61,61,61,61,"Y",85.9154929577465,85.9154929577465,85.9154929577465,85.9154929577465,85.9154929577465,14.0845070422535
"3610",6001978,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","LAFAYETTE ELEMENTARY",35,25,10,0,0,31,28,34,32,33,"Y",88.5714285714286,80,97.1428571428571,91.4285714285714,71.4285714285714,28.5714285714286
"3611",6001994,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","LAUREL ELEMENTARY",99,81,18,0,0,83,86,83,92,94,"Y",83.8383838383838,86.8686868686869,83.8383838383838,92.9292929292929,81.8181818181818,18.1818181818182
"3612",6002018,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","LINCOLN ELEMENTARY",132,111,20,0,1,123,125,123,125,129,"Y",93.1818181818182,94.6969696969697,93.1818181818182,94.6969696969697,84.0909090909091,15.1515151515152
"3613",6002042,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","MANZANITA COMMUNITY",60,52,8,0,0,54,57,57,57,58,"Y",90,95,95,95,86.6666666666667,13.3333333333333
"3614",6002059,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","MARKHAM ELEMENTARY",81,59,22,0,0,64,68,67,75,79,"Y",79.0123456790123,83.9506172839506,82.716049382716,92.5925925925926,72.8395061728395,27.1604938271605
"3615",6002075,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","BRIDGES ACADEMY",79,65,14,0,0,69,69,71,72,76,"Y",87.3417721518987,87.3417721518987,89.873417721519,91.1392405063291,82.2784810126582,17.7215189873418
"3616",6002083,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","MONTCLAIR ELEMENTARY",96,76,17,0,3,85,85,81,92,92,"Y",88.5416666666667,88.5416666666667,84.375,95.8333333333333,79.1666666666667,17.7083333333333
"3617",6002091,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","PARKER ELEMENTARY",49,30,19,0,0,33,32,30,38,40,"Y",67.3469387755102,65.3061224489796,61.2244897959184,77.5510204081633,61.2244897959184,38.7755102040816
"3618",6002109,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","PERALTA ELEMENTARY",54,27,26,0,1,35,34,38,41,42,"Y",64.8148148148148,62.962962962963,70.3703703703704,75.9259259259259,50,48.1481481481481
"3619",6002117,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","PIEDMONT AVENUE ELEMENTARY",74,57,16,0,1,62,64,58,61,62,"Y",83.7837837837838,86.4864864864865,78.3783783783784,82.4324324324324,77.027027027027,21.6216216216216
"3620",6002125,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","PREPARATORY LITERARY ACADEMY OF CULTURAL EXCELLENCE",50,38,12,0,0,43,42,44,45,47,"Y",86,84,88,90,76,24
"3621",6002141,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","REDWOOD HEIGHTS ELEMENTARY",56,46,9,0,1,48,50,51,52,54,"Y",85.7142857142857,89.2857142857143,91.0714285714286,92.8571428571429,82.1428571428571,16.0714285714286
"3622",6002174,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","SEQUOIA ELEMENTARY",100,22,78,0,0,26,26,30,34,33,"Y",26,26,30,34,22,78
"3623",6002182,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","MADISON PARK ACADEMY TK-5",56,52,4,0,0,53,55,52,56,56,"Y",94.6428571428571,98.2142857142857,92.8571428571429,100,92.8571428571429,7.14285714285714
"3624",6002190,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","ESPERANZA ELEMENTARY",57,55,2,0,0,56,56,55,57,57,"Y",98.2456140350877,98.2456140350877,96.4912280701754,100,96.4912280701754,3.50877192982456
"3625",6002216,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","THORNHILL ELEMENTARY",81,52,29,0,0,57,59,59,66,69,"Y",70.3703703703704,72.8395061728395,72.8395061728395,81.4814814814815,64.1975308641975,35.8024691358025
"3626",6002273,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","ACORN WOODLAND ELEMENTARY",54,51,3,0,0,52,52,53,54,54,"Y",96.2962962962963,96.2962962962963,98.1481481481482,100,94.4444444444444,5.55555555555556
"3627",6057046,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","HOOVER ELEMENTARY",55,41,13,1,0,45,46,47,48,46,"Y",81.8181818181818,83.6363636363636,85.4545454545455,87.2727272727273,74.5454545454545,23.6363636363636
"3628",6072235,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","MARTIN LUTHER KING, JR. ELEMENTARY",61,36,25,0,0,41,42,43,42,49,"Y",67.2131147540984,68.8524590163934,70.4918032786885,68.8524590163934,59.016393442623,40.983606557377
"3629",6096523,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","LA ESCUELITA ELEMENTARY",73,57,15,0,1,61,65,61,67,69,"Y",83.5616438356164,89.041095890411,83.5616438356164,91.7808219178082,78.0821917808219,20.5479452054795
"3632",6117568,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","ASPIRE MONARCH ACADEMY",66,65,0,1,0,65,65,65,65,65,"Y",98.4848484848485,98.4848484848485,98.4848484848485,98.4848484848485,98.4848484848485,0
"3633",6117972,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","NORTH OAKLAND COMMUNITY CHARTER",22,16,5,0,1,18,19,19,20,20,"Y",81.8181818181818,86.3636363636364,86.3636363636364,90.9090909090909,72.7272727272727,22.7272727272727
"3634",6118608,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","ASCEND",48,29,19,0,0,29,33,32,38,38,"Y",60.4166666666667,68.75,66.6666666666667,79.1666666666667,60.4166666666667,39.5833333333333
"3635",6118616,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","INTERNATIONAL COMMUNITY",54,54,0,0,0,54,54,54,54,54,"Y",100,100,100,100,100,0
"3636",6118640,"PUBLIC","628050","OAKLAND UNIFIED","OAKLAND","ALAMEDA","MELROSE LEADERSHIP ACADEMY",44,27,17,0,0,32,30,31,35,36,"Y",72.7272727272727,68.1818181818182,70.4545454545455,79.5454545454545,61.3636363636364,38.6363636363636
"3637",110684,"PUBLIC","628080","OAKLEY UNION ELEMENTARY","OAKLEY","CONTRA COSTA","IRON HOUSE ELEMENTARY",123,120,3,0,0,122,123,122,122,123,"Y",99.1869918699187,100,99.1869918699187,99.1869918699187,97.5609756097561,2.4390243902439
"3638",6004428,"PUBLIC","628080","OAKLEY UNION ELEMENTARY","OAKLEY","CONTRA COSTA","OAKLEY ELEMENTARY",105,101,0,2,2,101,101,101,101,101,"Y",96.1904761904762,96.1904761904762,96.1904761904762,96.1904761904762,96.1904761904762,0
"3639",6096234,"PUBLIC","628080","OAKLEY UNION ELEMENTARY","OAKLEY","CONTRA COSTA","GEHRINGER ELEMENTARY",141,133,0,0,8,133,133,133,133,133,"Y",94.3262411347518,94.3262411347518,94.3262411347518,94.3262411347518,94.3262411347518,0
"3640",6110803,"PUBLIC","628080","OAKLEY UNION ELEMENTARY","OAKLEY","CONTRA COSTA","LAUREL ELEMENTARY",132,120,0,0,12,120,120,120,120,120,"Y",90.9090909090909,90.9090909090909,90.9090909090909,90.9090909090909,90.9090909090909,0
"3641",6110811,"PUBLIC","628080","OAKLEY UNION ELEMENTARY","OAKLEY","CONTRA COSTA","VINTAGE PARKWAY ELEMENTARY",104,94,8,0,2,94,97,94,99,101,"Y",90.3846153846154,93.2692307692308,90.3846153846154,95.1923076923077,90.3846153846154,7.69230769230769
"3642",6029540,"PUBLIC","628140","OCEAN VIEW","HUNTINGTON BEACH","ORANGE","CIRCLE VIEW ELEMENTARY",87,81,2,4,0,81,81,81,83,83,"Y",93.1034482758621,93.1034482758621,93.1034482758621,95.4022988505747,93.1034482758621,2.29885057471264
"3643",6029557,"PUBLIC","628140","OCEAN VIEW","HUNTINGTON BEACH","ORANGE","COLLEGE VIEW ELEMENTARY",101,83,12,0,6,87,87,85,93,94,"Y",86.1386138613861,86.1386138613861,84.1584158415842,92.0792079207921,82.1782178217822,11.8811881188119
"3644",6029581,"PUBLIC","628140","OCEAN VIEW","HUNTINGTON BEACH","ORANGE","HARBOUR VIEW ELEMENTARY",164,153,4,7,0,154,154,153,156,157,"Y",93.9024390243902,93.9024390243902,93.2926829268293,95.1219512195122,93.2926829268293,2.4390243902439
"3645",6029607,"PUBLIC","628140","OCEAN VIEW","HUNTINGTON BEACH","ORANGE","HOPE VIEW ELEMENTARY",131,122,4,0,5,124,124,122,126,126,"Y",94.6564885496183,94.6564885496183,93.1297709923664,96.1832061068702,93.1297709923664,3.05343511450382
"3646",6029615,"PUBLIC","628140","OCEAN VIEW","HUNTINGTON BEACH","ORANGE","LAKE VIEW ELEMENTARY",68,60,0,0,8,60,60,60,60,60,"Y",88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471,0
"3647",6029656,"PUBLIC","628140","OCEAN VIEW","HUNTINGTON BEACH","ORANGE","OAK VIEW ELEMENTARY",146,137,8,0,1,138,140,139,144,144,"Y",94.5205479452055,95.8904109589041,95.2054794520548,98.6301369863014,93.8356164383562,5.47945205479452
"3648",6029706,"PUBLIC","628140","OCEAN VIEW","MIDWAY CITY","ORANGE","STAR VIEW ELEMENTARY",107,105,0,0,2,105,105,105,105,105,"Y",98.1308411214953,98.1308411214953,98.1308411214953,98.1308411214953,98.1308411214953,0
"3649",6029714,"PUBLIC","628140","OCEAN VIEW","HUNTINGTON BEACH","ORANGE","SUN VIEW ELEMENTARY",34,32,2,0,0,32,32,32,32,32,"Y",94.1176470588235,94.1176470588235,94.1176470588235,94.1176470588235,94.1176470588235,5.88235294117647
"3650",6029722,"PUBLIC","628140","OCEAN VIEW","HUNTINGTON BEACH","ORANGE","VILLAGE VIEW ELEMENTARY",113,88,7,0,18,90,91,88,95,94,"Y",79.646017699115,80.5309734513274,77.8761061946903,84.070796460177,77.8761061946903,6.19469026548673
"3651",6029730,"PUBLIC","628140","OCEAN VIEW","WESTMINSTER","ORANGE","WESTMONT ELEMENTARY",86,85,0,0,1,85,85,85,85,85,"Y",98.8372093023256,98.8372093023256,98.8372093023256,98.8372093023256,98.8372093023256,0
"3652",6055164,"PUBLIC","628140","OCEAN VIEW","OXNARD","VENTURA","LAGUNA VISTA ELEMENTARY",69,69,0,0,0,69,69,69,69,69,"Y",100,100,100,100,100,0
"3653",6055172,"PUBLIC","628140","OCEAN VIEW","OXNARD","VENTURA","MAR VISTA ELEMENTARY",74,73,0,0,1,73,73,73,73,73,"Y",98.6486486486486,98.6486486486486,98.6486486486486,98.6486486486486,98.6486486486486,0
"3654",6055180,"PUBLIC","628140","OCEAN VIEW","OXNARD","VENTURA","TIERRA VISTA ELEMENTARY",125,120,5,0,0,120,120,120,125,125,"Y",96,96,96,100,96,4
"3655",6071104,"PUBLIC","628140","OCEAN VIEW","HUNTINGTON BEACH","ORANGE","GOLDEN VIEW ELEMENTARY",100,89,1,1,9,89,90,90,90,90,"Y",89,90,90,90,89,1
"3656",101071,"PUBLIC","628250","OCEANSIDE UNIFIED","OCEANSIDE","SAN DIEGO","COASTAL ACADEMY",132,65,43,0,24,65,65,65,65,65,"Y",49.2424242424242,49.2424242424242,49.2424242424242,49.2424242424242,49.2424242424242,32.5757575757576
"3657",113514,"PUBLIC","628250","OCEANSIDE UNIFIED","OCEANSIDE","SAN DIEGO","LOUISE FOUSSAT ELEMENTARY",125,123,2,0,0,123,124,124,125,125,"Y",98.4,99.2,99.2,100,98.4,1.6
"3658",6038848,"PUBLIC","628250","OCEANSIDE UNIFIED","OCEANSIDE","SAN DIEGO","LAUREL ELEMENTARY",94,89,2,0,3,89,91,90,91,91,"Y",94.6808510638298,96.8085106382979,95.7446808510638,96.8085106382979,94.6808510638298,2.12765957446809
"3659",6038855,"PUBLIC","628250","OCEANSIDE UNIFIED","OCEANSIDE","SAN DIEGO","LIBBY ELEMENTARY",118,117,0,0,1,117,117,117,117,117,"Y",99.1525423728814,99.1525423728814,99.1525423728814,99.1525423728814,99.1525423728814,0
"3660",6038871,"PUBLIC","628250","OCEANSIDE UNIFIED","OCEANSIDE","SAN DIEGO","MISSION ELEMENTARY",108,107,1,0,0,107,108,108,108,108,"Y",99.0740740740741,100,100,100,99.0740740740741,0.925925925925926
"3661",6038889,"PUBLIC","628250","OCEANSIDE UNIFIED","OCEANSIDE","SAN DIEGO","NORTH TERRACE ELEMENTARY",123,116,1,0,6,116,116,117,117,117,"Y",94.3089430894309,94.3089430894309,95.1219512195122,95.1219512195122,94.3089430894309,0.813008130081301
"3662",6038897,"PUBLIC","628250","OCEANSIDE UNIFIED","OCEANSIDE","SAN DIEGO","PALMQUIST ELEMENTARY",131,111,6,0,14,114,114,113,115,117,"Y",87.0229007633588,87.0229007633588,86.2595419847328,87.7862595419847,84.7328244274809,4.58015267175572
"3663",6038905,"PUBLIC","628250","OCEANSIDE UNIFIED","OCEANSIDE","SAN DIEGO","SAN LUIS REY ELEMENTARY",68,61,5,0,2,62,65,65,65,65,"Y",91.1764705882353,95.5882352941177,95.5882352941177,95.5882352941177,89.7058823529412,7.35294117647059
"3664",6038913,"PUBLIC","628250","OCEANSIDE UNIFIED","OCEANSIDE","SAN DIEGO","SANTA MARGARITA ELEMENTARY",128,117,0,0,11,117,117,117,117,117,"Y",91.40625,91.40625,91.40625,91.40625,91.40625,0
"3665",6038921,"PUBLIC","628250","OCEANSIDE UNIFIED","OCEANSIDE","SAN DIEGO","SOUTH OCEANSIDE ELEMENTARY",137,129,1,0,7,130,130,129,130,130,"Y",94.8905109489051,94.8905109489051,94.1605839416058,94.8905109489051,94.1605839416058,0.72992700729927
"3666",6069108,"PUBLIC","628250","OCEANSIDE UNIFIED","OCEANSIDE","SAN DIEGO","E. G. GARRISON ELEMENTARY",76,72,4,0,0,74,73,74,75,76,"Y",97.3684210526316,96.0526315789474,97.3684210526316,98.6842105263158,94.7368421052632,5.26315789473684
"3667",6088991,"PUBLIC","628250","OCEANSIDE UNIFIED","OCEANSIDE","SAN DIEGO","DEL RIO ELEMENTARY",70,67,3,0,0,68,67,68,69,69,"Y",97.1428571428571,95.7142857142857,97.1428571428571,98.5714285714286,95.7142857142857,4.28571428571429
"3668",6106546,"PUBLIC","628250","OCEANSIDE UNIFIED","OCEANSIDE","SAN DIEGO","REYNOLDS ELEMENTARY",169,165,2,0,2,167,167,165,167,167,"Y",98.8165680473373,98.8165680473373,97.6331360946746,98.8165680473373,97.6331360946746,1.18343195266272
"3669",6108211,"PUBLIC","628250","OCEANSIDE UNIFIED","OCEANSIDE","SAN DIEGO","CHRISTA MCAULIFFE ELEMENTARY",137,122,9,0,6,126,128,124,129,130,"Y",91.970802919708,93.4306569343066,90.5109489051095,94.1605839416058,89.051094890511,6.56934306569343
"3670",6109995,"PUBLIC","628250","OCEANSIDE UNIFIED","OCEANSIDE","SAN DIEGO","IVEY RANCH ELEMENTARY",91,81,4,0,6,84,85,82,85,85,"Y",92.3076923076923,93.4065934065934,90.1098901098901,93.4065934065934,89.010989010989,4.3956043956044
"3671",6115299,"PUBLIC","628250","OCEANSIDE UNIFIED","OCEANSIDE","SAN DIEGO","STUART MESA ELEMENTARY",175,149,18,3,5,154,157,154,163,167,"Y",88,89.7142857142857,88,93.1428571428571,85.1428571428571,10.2857142857143
"3672",6119713,"PUBLIC","628250","OCEANSIDE UNIFIED","OCEANSIDE","SAN DIEGO","NICHOLS ELEMENTARY",109,99,0,0,10,99,99,99,99,99,"Y",90.8256880733945,90.8256880733945,90.8256880733945,90.8256880733945,90.8256880733945,0
"3673",6055198,"PUBLIC","628270","OJAI UNIFIED","OJAI","VENTURA","MEINERS OAKS ELEMENTARY",41,37,0,1,3,37,37,37,37,37,"Y",90.2439024390244,90.2439024390244,90.2439024390244,90.2439024390244,90.2439024390244,0
"3674",6055206,"PUBLIC","628270","OJAI UNIFIED","OJAI","VENTURA","MIRA MONTE ELEMENTARY",59,50,8,0,1,52,53,52,55,54,"Y",88.135593220339,89.8305084745763,88.135593220339,93.2203389830508,84.7457627118644,13.5593220338983
"3675",6055222,"PUBLIC","628270","OJAI UNIFIED","OJAI","VENTURA","SAN ANTONIO ELEMENTARY",12,5,6,0,1,6,6,7,7,10,"Y",50,50,58.3333333333333,58.3333333333333,41.6666666666667,50
"3677",6055248,"PUBLIC","628270","OJAI UNIFIED","OJAI","VENTURA","TOPA TOPA ELEMENTARY",80,59,19,0,2,71,72,69,76,72,"Y",88.75,90,86.25,95,73.75,23.75
"3678",127555,"PUBLIC","628320","OLD ADOBE UNION","PETALUMA","SONOMA","BERNARD ELDRIDGE",44,40,2,0,2,40,41,41,42,42,"Y",90.9090909090909,93.1818181818182,93.1818181818182,95.4545454545455,90.9090909090909,4.54545454545455
"3679",6051916,"PUBLIC","628320","OLD ADOBE UNION","PETALUMA","SONOMA","LA TERCERA ELEMENTARY",54,52,2,0,0,52,53,53,54,54,"Y",96.2962962962963,98.1481481481482,98.1481481481482,100,96.2962962962963,3.7037037037037
"3680",6051924,"PUBLIC","628320","OLD ADOBE UNION","PETALUMA","SONOMA","OLD ADOBE ELEMENTARY CHARTER",39,36,2,0,1,36,36,37,38,38,"Y",92.3076923076923,92.3076923076923,94.8717948717949,97.4358974358974,92.3076923076923,5.12820512820513
"3681",6072136,"PUBLIC","628320","OLD ADOBE UNION","PETALUMA","SONOMA","MIWOK VALLEY LANGUAGE ACADEMY CHARTER",53,51,1,0,1,51,52,51,52,52,"Y",96.2264150943396,98.1132075471698,96.2264150943396,98.1132075471698,96.2264150943396,1.88679245283019
"3682",6114755,"PUBLIC","628320","OLD ADOBE UNION","PETALUMA","SONOMA","SONOMA MOUNTAIN ELEMENTARY",55,53,1,0,1,54,53,53,54,54,"Y",98.1818181818182,96.3636363636364,96.3636363636364,98.1818181818182,96.3636363636364,1.81818181818182
"3683",100107,"PUBLIC","628470","ONTARIO-MONTCLAIR","ONTARIO","SAN BERNARDINO","VISTA GRANDE ELEMENTARY",95,94,1,0,0,94,95,94,95,95,"Y",98.9473684210526,100,98.9473684210526,100,98.9473684210526,1.05263157894737
"3684",100115,"PUBLIC","628470","ONTARIO-MONTCLAIR","MONTCLAIR","SAN BERNARDINO","MONTERA ELEMENTARY",98,98,0,0,0,98,98,98,98,98,"Y",100,100,100,100,100,0
