Player,id,link,Opponent,GP,G,A,PTS,GW
Joey Anderson,anderjo08,/players/g/granlmi01.html,Tampa Bay Lightning,2,0,0,0,0
Joey Anderson,anderjo08,/players/g/granlmi01.html,Toronto Maple Leafs,2,0,1,1,0
Joey Anderson,anderjo08,/players/g/granlmi01.html,Utah Hockey Club,1,0,0,0,0
Joey Anderson,anderjo08,/players/g/granlmi01.html,Vancouver Canucks,7,0,1,1,0
Joey Anderson,anderjo08,/players/g/granlmi01.html,Vegas Golden Knights,2,0,0,0,0
Joey Anderson,anderjo08,/players/g/granlmi01.html,Washington Capitals,9,0,1,1,0
Joey Anderson,anderjo08,/players/g/granlmi01.html,Winnipeg Jets,5,0,0,0,0
Isaak Phillips,phillis01,/players/g/granlmi01.html,Anaheim Ducks,1,1,0,1,0
Isaak Phillips,phillis01,/players/g/granlmi01.html,Arizona Coyotes,3,0,1,1,0
Isaak Phillips,phillis01,/players/g/granlmi01.html,Buffalo Sabres,3,0,0,0,0
Isaak Phillips,phillis01,/players/g/granlmi01.html,Calgary Flames,2,0,0,0,0
Isaak Phillips,phillis01,/players/g/granlmi01.html,Carolina Hurricanes,2,0,0,0,0
Isaak Phillips,phillis01,/players/g/granlmi01.html,Colorado Avalanche,2,0,1,1,0
Isaak Phillips,phillis01,/players/g/granlmi01.html,Columbus Blue Jackets,4,0,2,2,0
Isaak Phillips,phillis01,/players/g/granlmi01.html,Dallas Stars,4,0,0,0,0
Isaak Phillips,phillis01,/players/g/granlmi01.html,Detroit Red Wings,2,0,0,0,0
Isaak Phillips,phillis01,/players/g/granlmi01.html,Edmonton Oilers,2,0,0,0,0
Isaak Phillips,phillis01,/players/g/granlmi01.html,Los Angeles Kings,1,0,0,0,0
Isaak Phillips,phillis01,/players/g/granlmi01.html,Minnesota Wild,1,0,0,0,0
Isaak Phillips,phillis01,/players/g/granlmi01.html,Montreal Canadiens,1,0,1,1,0
Isaak Phillips,phillis01,/players/g/granlmi01.html,Nashville Predators,2,0,0,0,0
Isaak Phillips,phillis01,/players/g/granlmi01.html,New York Islanders,1,0,0,0,0
Isaak Phillips,phillis01,/players/g/granlmi01.html,New York Rangers,1,0,1,1,0
Isaak Phillips,phillis01,/players/g/granlmi01.html,Ottawa Senators,1,0,0,0,0
Isaak Phillips,phillis01,/players/g/granlmi01.html,Philadelphia Flyers,1,0,0,0,0
Isaak Phillips,phillis01,/players/g/granlmi01.html,San Jose Sharks,2,0,0,0,0
Isaak Phillips,phillis01,/players/g/granlmi01.html,Seattle Kraken,3,1,1,2,0
Isaak Phillips,phillis01,/players/g/granlmi01.html,St. Louis Blues,7,0,3,3,0
Isaak Phillips,phillis01,/players/g/granlmi01.html,Tampa Bay Lightning,2,0,0,0,0
Isaak Phillips,phillis01,/players/g/granlmi01.html,Toronto Maple Leafs,1,0,0,0,0
Isaak Phillips,phillis01,/players/g/granlmi01.html,Vancouver Canucks,3,0,0,0,0
Isaak Phillips,phillis01,/players/g/granlmi01.html,Vegas Golden Knights,1,0,0,0,0
Isaak Phillips,phillis01,/players/g/granlmi01.html,Washington Capitals,1,0,0,0,0
Isaak Phillips,phillis01,/players/g/granlmi01.html,Winnipeg Jets,2,0,0,0,0
Andreas Athanasiou,athanan01,/players/g/granlmi01.html,Anaheim Ducks,23,6,9,15,0
Andreas Athanasiou,athanan01,/players/g/granlmi01.html,Arizona Coyotes,21,5,8,13,0
Andreas Athanasiou,athanan01,/players/g/granlmi01.html,Boston Bruins,23,8,3,11,3
Andreas Athanasiou,athanan01,/players/g/granlmi01.html,Buffalo Sabres,18,3,3,6,2
Andreas Athanasiou,athanan01,/players/g/granlmi01.html,Calgary Flames,11,5,3,8,0
Andreas Athanasiou,athanan01,/players/g/granlmi01.html,Carolina Hurricanes,14,5,6,11,1
Andreas Athanasiou,athanan01,/players/g/granlmi01.html,Chicago Blackhawks,10,5,2,7,0
Andreas Athanasiou,athanan01,/players/g/granlmi01.html,Colorado Avalanche,19,4,3,7,0
Andreas Athanasiou,athanan01,/players/g/granlmi01.html,Columbus Blue Jackets,18,5,3,8,1
Andreas Athanasiou,athanan01,/players/g/granlmi01.html,Dallas Stars,13,6,1,7,0
Andreas Athanasiou,athanan01,/players/g/granlmi01.html,Detroit Red Wings,3,1,1,2,0
Andreas Athanasiou,athanan01,/players/g/granlmi01.html,Edmonton Oilers,12,1,2,3,0
Andreas Athanasiou,athanan01,/players/g/granlmi01.html,Florida Panthers,17,3,5,8,0
Andreas Athanasiou,athanan01,/players/g/granlmi01.html,Los Angeles Kings,15,2,6,8,0
Andreas Athanasiou,athanan01,/players/g/granlmi01.html,Minnesota Wild,18,5,3,8,1
Andreas Athanasiou,athanan01,/players/g/granlmi01.html,Montreal Canadiens,19,7,4,11,1
Andreas Athanasiou,athanan01,/players/g/granlmi01.html,Nashville Predators,11,4,3,7,1
Andreas Athanasiou,athanan01,/players/g/granlmi01.html,New Jersey Devils,12,3,5,8,0
Andreas Athanasiou,athanan01,/players/g/granlmi01.html,New York Islanders,16,3,4,7,1
Andreas Athanasiou,athanan01,/players/g/granlmi01.html,New York Rangers,15,6,3,9,1
Andreas Athanasiou,athanan01,/players/g/granlmi01.html,Ottawa Senators,20,8,4,12,2
Andreas Athanasiou,athanan01,/players/g/granlmi01.html,Philadelphia Flyers,17,5,5,10,0
Andreas Athanasiou,athanan01,/players/g/granlmi01.html,Pittsburgh Penguins,16,4,4,8,2
Andreas Athanasiou,athanan01,/players/g/granlmi01.html,San Jose Sharks,20,7,4,11,0
Andreas Athanasiou,athanan01,/players/g/granlmi01.html,Seattle Kraken,4,1,3,4,0
Andreas Athanasiou,athanan01,/players/g/granlmi01.html,St. Louis Blues,20,7,2,9,2
Andreas Athanasiou,athanan01,/players/g/granlmi01.html,Tampa Bay Lightning,15,0,3,3,0
Andreas Athanasiou,athanan01,/players/g/granlmi01.html,Toronto Maple Leafs,19,1,7,8,1
Andreas Athanasiou,athanan01,/players/g/granlmi01.html,Vancouver Canucks,11,0,3,3,0
Andreas Athanasiou,athanan01,/players/g/granlmi01.html,Vegas Golden Knights,18,3,4,7,0
Andreas Athanasiou,athanan01,/players/g/granlmi01.html,Washington Capitals,12,4,1,5,1
Andreas Athanasiou,athanan01,/players/g/granlmi01.html,Winnipeg Jets,14,1,1,2,0
Kevin Korchinski,korchke01,/players/g/granlmi01.html,Anaheim Ducks,3,0,0,0,0
Kevin Korchinski,korchke01,/players/g/granlmi01.html,Arizona Coyotes,3,0,2,2,0
Kevin Korchinski,korchke01,/players/g/granlmi01.html,Boston Bruins,2,0,0,0,0
Kevin Korchinski,korchke01,/players/g/granlmi01.html,Buffalo Sabres,3,0,0,0,0
Kevin Korchinski,korchke01,/players/g/granlmi01.html,Calgary Flames,4,0,0,0,0
Kevin Korchinski,korchke01,/players/g/granlmi01.html,Carolina Hurricanes,2,0,0,0,0
Kevin Korchinski,korchke01,/players/g/granlmi01.html,Colorado Avalanche,3,0,0,0,0
Kevin Korchinski,korchke01,/players/g/granlmi01.html,Columbus Blue Jackets,2,0,0,0,0
Kevin Korchinski,korchke01,/players/g/granlmi01.html,Dallas Stars,4,0,1,1,0
Kevin Korchinski,korchke01,/players/g/granlmi01.html,Detroit Red Wings,2,0,1,1,0
Kevin Korchinski,korchke01,/players/g/granlmi01.html,Edmonton Oilers,2,0,0,0,0
Kevin Korchinski,korchke01,/players/g/granlmi01.html,Florida Panthers,2,0,0,0,0
Kevin Korchinski,korchke01,/players/g/granlmi01.html,Los Angeles Kings,3,1,1,2,0
Kevin Korchinski,korchke01,/players/g/granlmi01.html,Minnesota Wild,4,0,0,0,0
Kevin Korchinski,korchke01,/players/g/granlmi01.html,Montreal Canadiens,2,0,0,0,0
Kevin Korchinski,korchke01,/players/g/granlmi01.html,Nashville Predators,4,0,0,0,0
Kevin Korchinski,korchke01,/players/g/granlmi01.html,New Jersey Devils,3,0,0,0,0
Kevin Korchinski,korchke01,/players/g/granlmi01.html,New York Islanders,4,0,0,0,0
Kevin Korchinski,korchke01,/players/g/granlmi01.html,New York Rangers,3,0,0,0,0
Kevin Korchinski,korchke01,/players/g/granlmi01.html,Ottawa Senators,2,0,0,0,0
Kevin Korchinski,korchke01,/players/g/granlmi01.html,Philadelphia Flyers,2,0,0,0,0
Kevin Korchinski,korchke01,/players/g/granlmi01.html,Pittsburgh Penguins,2,0,0,0,0
Kevin Korchinski,korchke01,/players/g/granlmi01.html,San Jose Sharks,3,1,1,2,1
Kevin Korchinski,korchke01,/players/g/granlmi01.html,Seattle Kraken,3,0,0,0,0
Kevin Korchinski,korchke01,/players/g/granlmi01.html,St. Louis Blues,3,0,1,1,0
Kevin Korchinski,korchke01,/players/g/granlmi01.html,Tampa Bay Lightning,2,1,1,2,0
Kevin Korchinski,korchke01,/players/g/granlmi01.html,Toronto Maple Leafs,2,1,1,2,1
Kevin Korchinski,korchke01,/players/g/granlmi01.html,Vancouver Canucks,2,1,0,1,0
Kevin Korchinski,korchke01,/players/g/granlmi01.html,Vegas Golden Knights,3,0,1,1,0
Kevin Korchinski,korchke01,/players/g/granlmi01.html,Washington Capitals,2,0,0,0,0
Kevin Korchinski,korchke01,/players/g/granlmi01.html,Winnipeg Jets,4,0,0,0,0
Jack Eichel,eicheja01,/players/g/granlmi01.html,Anaheim Ducks,21,7,16,23,0
Jack Eichel,eicheja01,/players/g/granlmi01.html,Arizona Coyotes,16,6,9,15,0
Jack Eichel,eicheja01,/players/g/granlmi01.html,Boston Bruins,19,7,11,18,0
Jack Eichel,eicheja01,/players/g/granlmi01.html,Buffalo Sabres,4,5,2,7,1
Jack Eichel,eicheja01,/players/g/granlmi01.html,Calgary Flames,17,7,7,14,2
Jack Eichel,eicheja01,/players/g/granlmi01.html,Carolina Hurricanes,18,10,6,16,2
Jack Eichel,eicheja01,/players/g/granlmi01.html,Chicago Blackhawks,18,5,9,14,0
Jack Eichel,eicheja01,/players/g/granlmi01.html,Colorado Avalanche,18,4,13,17,0
Jack Eichel,eicheja01,/players/g/granlmi01.html,Columbus Blue Jackets,21,11,11,22,2
Jack Eichel,eicheja01,/players/g/granlmi01.html,Dallas Stars,18,8,7,15,1
Jack Eichel,eicheja01,/players/g/granlmi01.html,Detroit Red Wings,22,7,15,22,0
Jack Eichel,eicheja01,/players/g/granlmi01.html,Edmonton Oilers,19,8,13,21,2
Jack Eichel,eicheja01,/players/g/granlmi01.html,Florida Panthers,23,4,13,17,1
Jack Eichel,eicheja01,/players/g/granlmi01.html,Los Angeles Kings,20,6,11,17,1
Jack Eichel,eicheja01,/players/g/granlmi01.html,Minnesota Wild,14,4,13,17,1
Jack Eichel,eicheja01,/players/g/granlmi01.html,Montreal Canadiens,24,6,18,24,0
Jack Eichel,eicheja01,/players/g/granlmi01.html,Nashville Predators,15,6,9,15,1
Jack Eichel,eicheja01,/players/g/granlmi01.html,New Jersey Devils,21,9,13,22,1
Jack Eichel,eicheja01,/players/g/granlmi01.html,New York Islanders,24,5,12,17,0
Jack Eichel,eicheja01,/players/g/granlmi01.html,New York Rangers,20,8,11,19,2
